post_id,NEGATIVE,POSITIVE,UNKNOWN,total_comments,positive_ratio,helpful_comments,support_score
"Hello everyone! These three tools will make your work much easier every day! [Instant | Free! | No Sign Up]

🎓 AI Quiz Questions Generator
🔗 Link to the tool: https://writify.ai/tool/ai-quiz-questions-generator/

📄 Worksheet Generator
🔗 Link to the tool: https://writify.ai/tool/worksheet-generator/

📊 Advanced Presentation Planner
🔗 Link to the tool: https://writify.ai/tool/advanced-presentation-planner/

Get all the tools for teachers [17 tools]
🔗 Link to all tools for teachers: https://writify.ai/ai-tools/education/",2.0,0.0,0.0,2.0,0.0,0,0.0
Hello everyone! What AI tools that is free to use to make videos from Word Document or PDF? I appreciate your suggestions. Thanks.,1.0,4.0,0.0,5.0,0.8,1,0.2
Hello everyone! What is the best AI tool to help reinforce ELA? I work at an international school in C.A.,2.0,3.0,0.0,5.0,0.6,0,0.0
Hello everyone!!! I am an English teacher and I am new here!! I love learning new tools to use in my lessons to motivate my students.,1.0,3.0,0.0,4.0,0.75,0,0.0
"Hello everyone!😊

I'm curious: **what tips would you give colleagues on how to write effective prompts to get the most out of AI as a teacher? **

Any advice or examples are welcome!😊",1.0,2.0,0.0,3.0,0.6666666666666666,1,0.3333333333333333
"Hello everyone,

Does anyone know of any AI tools that can create PowerPoint slides for Maths topics at the secondary level (KS3, KS4, and KS5)? I’m relatively new to this, so any suggestions would be greatly appreciated. Thank you!",1.0,0.0,0.0,1.0,0.0,0,0.0
"Hello everyone,

I teach online language courses and noticed a growing use of AI in the assignments my students submitted last semester. As I redesign my courses, I’m finding it challenging to develop assignments that are resistant to AI involvement. I’m curious about what strategies you’re using in your courses to prevent students from relying on AI to complete their work.",14.0,2.0,0.0,16.0,0.125,1,0.0625
"Hello everyone,

I want to help my students with their time management skills. Does anyone know good AI tools to help students learn to better manage their time?",4.0,2.0,0.0,6.0,0.3333333333333333,1,0.16666666666666666
"Hello everyone,

JM here. I'm excited to be part of this community and look forward to learning from all of you. I'm always eager to explore new ideas and techniques, especially in the realm of AI.

Wishing everyone a productive and inspiring journey here!",0.0,1.0,0.0,1.0,1.0,0,0.0
"Hello everyone,
Does anyone know if there's an AI tool that can ""grade"" short videos made by my students based on my evaluation grid and give me a final score",1.0,0.0,0.0,1.0,0.0,0,0.0
"Hello everyone,
I am not a professional teacher, but I’ve been helping my 12-year-old son lead his community TED sharing club as the tech guy, lol.
Recently, we came up with an idea for an AI + no-code application, and this is the result: https://lumosgrit.glide.page
Our goal is to encourage children to visualize their dreams and track their GRIT routine with the help of AI. Currently, we are in the free beta stage, and due to the costs of AI and the no-code platform, we can only accept a limited number of members. It’s on a first-come, first-served basis.",1.0,1.0,0.0,2.0,0.5,0,0.0
"Hello everyone,
I’ve just joined the group because I am excited to learn more about how embrace AI as an effective tool to supercharge teaching and learning in my classroom. To teach students how to use it as a tool to support their learning, making ‘cheating’ less effective than presenting their own original work, ideas and perspectives.

I’m actually looking for a tool and wondering if it exists? It needs to contain ALL of the following features:
1) speech to text/ dictation = transcript
2) AI - condense/formalise/summarise transcript = text
3) text to then be editable

I currently use 3 different tools (1-Otter; 2-GoblinTools; 3-copy/paste into any word processing app), which is quite tedious, so would love your help in finding the one tool.

(P.S Microsoft Word for step 1 is a no 😁)",2.0,0.0,0.0,2.0,0.0,0,0.0
"Hello everyone, 

I am looking for AI tools to differentiate instruction for various levels and create lesson plans. Thank you!",7.0,9.0,0.0,16.0,0.5625,0,0.0
"Hello everyone, 
I am looking for an Al tool to generate rubrics for assessments in Early Years. Please help.",6.0,6.0,0.0,12.0,0.5,0,0.0
"Hello everyone,  
Is ChatGPT reliable for learning languages such as Chinese, Japanese, and Spanish? 
Is it possible using ChatGPT for daily posting for students? 
Do you know other AI software that good for these languages? What about the grammar, is it accurate? 
Thank you!",2.0,1.0,0.0,3.0,0.3333333333333333,0,0.0
"Hello everyone,  I am new here. Precisely looking for AI tools which could help me in physics teaching and creating top quality study materials for my students . It's become very difficult for me to find that kind of tool because it has to handle/generate/regenerate equations , graphs and figures. So I hope I have help here. 
Thank you everyone and have a great day.",1.0,1.0,0.0,2.0,0.5,0,0.0
"Hello everyone,  I teach English as a foreign language face to face and online. I would like to know more about the use of AI to create different tasks to make my lessons more interesting and to save time. Have a good day!",2.0,1.0,0.0,3.0,0.3333333333333333,0,0.0
"Hello everyone,  I'm recently new to teaching , i  teach phonics and would love to know what is the best app to help my students read faster,, thank you..",0.0,1.0,0.0,1.0,1.0,0,0.0
"Hello everyone, I am a math teacher, I was wondering if I can turn a Homework (addition and subtraction exercises) into multiple choice questions and use it in class for homework correction. Just something i was thinking about to implement Ai in my lessons 🙂 what is the best free tool for this if it’s possible",6.0,0.0,0.0,6.0,0.0,0,0.0
"Hello everyone, I currently teach and am developing the curriculum for a 7th grade computer class. 
I am hoping to have a unit on AI where I teach the kids how AI is trained and the ethical uses of it in their academics. 
Are there any tools or prepared lessons/units you would recommend? Thank you in advance. ￼",4.0,0.0,0.0,4.0,0.0,0,0.0
"Hello everyone, I just joined this group, what AI tools can a teacher use to teach  french language?",1.0,0.0,0.0,1.0,0.0,0,0.0
"Hello everyone, I need an AI tool that can read images and convert them into audio",2.0,2.0,0.0,4.0,0.5,0,0.0
"Hello everyone, I need help finding a free AI tool to create course map/lesson plans",21.0,21.0,0.0,42.0,0.5,3,0.07142857142857142
"Hello everyone, I teach adults maths, science and sports. I'm curious on what free AI tools you know of or use for maths? Been using chat GPT for a year on and off. Thanks",4.0,1.0,0.0,5.0,0.2,0,0.0
"Hello everyone, I teach preschoolers English and math . I'm curious on what free AI tools I can use to teach these learning areas . I am  using chat GPT but not in a very useful way I guess",0.0,1.0,0.0,1.0,1.0,0,0.0
"Hello everyone, I wanted to ask about a website or an app where I can download free grammar ppt interactive games ? 
Thanks in advance ☺️",1.0,1.0,0.0,2.0,0.5,0,0.0
"Hello everyone, I'm Krithiga, teacher of English in India handling grades 8 to 10.I would like to learn how to implement AI in English language teaching to make my class interesting and effective and also keep myself abreast with the latest developments.",1.0,4.0,0.0,5.0,0.8,0,0.0
"Hello everyone, I'm a nursing clinical instructor and a lecturer.. Any ideas for best tool to correct concept maps and care plans?? 
I'm searching also for best AI TOOL to create automatic summative evaluations for the students( just we enter the data and it automatically creates a summative evaluation) ??",0.0,2.0,0.0,2.0,1.0,0,0.0
"Hello everyone, I'm an ESL teacher in Secondary.  I was wondering if anyone could help me with a suggestion of what AI tool I can use to take a picture of a text and simplify  it for some of my SEN kids, instead if me having to type the entire thing out please. 🙏",6.0,3.0,0.0,9.0,0.3333333333333333,0,0.0
"Hello everyone, I'm new to this group and I'm a high school teacher and currently facing a problem of finding recent research related to physics, kindly suggest me any AI tool that can resolve my problem.",3.0,4.0,0.0,7.0,0.5714285714285714,1,0.14285714285714285
"Hello everyone, I'm. A. Nursing clinical instructor and a lecturer. 
I'm trying to use AI in my teaching strategies. 
Any ideas related to in class activities?",0.0,1.0,0.0,1.0,1.0,0,0.0
"Hello everyone, I’m new here! 🥳
Currently, I mainly use AI for language learning, writing assistance, and some research related to metaphysics. I’d like to ask you all, what do you think are some ways we can make money using AI?",2.0,1.0,0.0,3.0,0.3333333333333333,0,0.0
"Hello everyone, Myself Hamid, from Pakistan. I'm an  English Teacher and looking forward to exploring AI tools with the galaxy of educators here.",0.0,3.0,0.0,3.0,1.0,0,0.0
"Hello everyone, Thanks for letting me join. 

I have a question that I’m curious how you, your school, or your school district deals with. 

Since you must be 13 years old according to ChatGPT(OpenAI) and have parental permission to use it up until you are 18 years old, how are you getting parental permission?",1.0,0.0,0.0,1.0,0.0,0,0.0
"Hello everyone, am new to the teaching profession & currently doing my diploma in education : any AI tool ( which is free; or cam be downloaded from play  store) 
Thank you :",4.0,2.0,0.0,6.0,0.3333333333333333,0,0.0
"Hello everyone, can someone suggest me AI tool for maths problem with free of cost?",4.0,1.0,0.0,5.0,0.2,1,0.2
"Hello everyone, can you recommend me a good AI tool to help me organize the many links and resources I collect and need to use in my online language lessons?  #visual thinker, somethat ADHD :-)",1.0,3.0,0.0,4.0,0.75,0,0.0
"Hello everyone, could you share some innovative way how you integrate AI in your teaching practices. Thank you.",0.0,1.0,0.0,1.0,1.0,0,0.0
"Hello everyone, has anyone come across an AI that can be used in a practical physical education class that would have a positive impact on either understanding or performance?",1.0,1.0,0.0,2.0,0.5,0,0.0
"Hello everyone, help me please. What AI tool can students use to translate while I lecture? I have monolingual students who speak French, Brazilian and Catalan enrolled in my ESOL class. Thank you.",1.0,3.0,0.0,4.0,0.75,0,0.0
"Hello everyone, i would like to integrate a chatbot in my LMS, which one could answer any questions of the participants based only on the content of my course. (Could be the content of the LMS, Word (or PDF) document and presentation (PPT). The chatbot should be integrated in my LMS like an activity without signing or registration. Thank you for your help.",3.0,2.0,0.0,5.0,0.4,1,0.2
"Hello everyone, is there an AI app that can generate questions by feeding it the new vocabulary of each unit?",6.0,4.0,0.0,10.0,0.4,1,0.1
"Hello everyone, let me introduce myself as a newcomer to this group, I'm a professor of Spanish and new to the world of artificial intelligence or what someone recently wrote in a post, a dinosaur for these new things, but I'm happy with the posts in this group and how they are all willing to help with advice, which is the noble basis of our profession. I read the tips, everything is new to me, I only noticed that these softwares mostly offer help for English teachers, are there also for other languages ​​like Spanish? I wish you all a nice day and thanks 🍀",3.0,3.0,0.0,6.0,0.5,1,0.16666666666666666
"Hello everyone, wanted to ask about the website or app which provides free resources for preschool classes, bulletin boards decoration resources, according to  english, اردو, maths topics .",1.0,2.0,0.0,3.0,0.6666666666666666,0,0.0
